idx,text,label,category
2886,What time you thinkin of goin?,1,ambiguous
2887,"Hurry up, I've been weed-deficient for like three days",1,none
2888,"Arms fine, how's Cardiff and uni? ",1,easy
2889,Haha i think i did too,1,easy
2890,"No, I was trying it all weekend ;V",1,easy
2891,Boy; I love u Grl: Hogolo Boy: gold chain kodstini Grl: Agalla Boy: necklace madstini Grl: agalla Boy: Hogli 1 mutai eerulli kodthini! Grl: I love U kano;-),1,ambiguous
2892,INTERFLORA - It's not too late to order Interflora flowers for christmas call 0800 505060 to place your order before Midnight tomorrow.,0,ambiguous
2893,What makes you most happy?,1,hard
2894,Ok,1,ambiguous
2895,Got it. Seventeen pounds for seven hundred ml – hope ok.,1,ambiguous
2896,Good morning princess! Have a great day!,1,easy
2897,K.k:)advance happy pongal.,1,none
2898,Tessy..pls do me a favor. Pls convey my birthday wishes to Nimya..pls dnt forget it. Today is her birthday Shijas,1,none
2899,Yeah I can still give you a ride,1,easy
2900,Ur balance is now £500. Ur next question is: Who sang 'Uptown Girl' in the 80's ? 2 answer txt ur ANSWER to 83600. Good luck!,0,ambiguous
2901,aathi..where are you dear..,1,easy
2902,"In The Simpsons Movie released in July 2007 name the band that died at the start of the film? A-Green Day, B-Blue Day, C-Red Day. (Send A, B or C)",0,ambiguous
2903,Umma my life and vava umma love you lot dear,1,easy
2904,One day a crab was running on the sea shore..The waves came n cleared the footprints of the crab.. Crab asked: being my frnd y r u clearing my beautiful footprints? Waves replied: A fox was following ur footprints to catch you! thats y i cleared it off:) frndsship never lets u dwn :-) GUD nyt..,1,ambiguous
2905,"Sir, Waiting for your mail.",1,ambiguous
2906,Thx. All will be well in a few months,1,easy
2907,"How's my loverboy doing ? What does he do that keeps him from coming to his Queen, hmmm ? Doesn't he ache to speak to me ? Miss me desparately ?",1,easy
2908,"Ela kano.,il download, come wen ur free..",1,hard
2909,Yes. that will be fine. Love you. Be safe.,1,ambiguous
2910,"Aight text me when you're back at mu and I'll swing by, need somebody to get the door for me",1,none
2911,K I'll call you when I'm close,1,none
2912,"Dear Voucher Holder, To claim this weeks offer, at you PC please go to http://www.e-tlp.co.uk/reward. Ts&Cs apply.",0,ambiguous
2913,Congrats! Nokia 3650 video camera phone is your Call 09066382422 Calls cost 150ppm Ave call 3mins vary from mobiles 16+ Close 300603 post BCM4284 Ldn WC1N3XX,0,ambiguous
2914,Hows the street where the end of library walk is?,1,ambiguous
2915,"1) Go to write msg 2) Put on Dictionary mode 3)Cover the screen with hand, 4)Press  &lt;#&gt; . 5)Gently remove Ur hand.. Its interesting..:)",1,ambiguous
2916,Tiwary to rcb.battle between bang and kochi.,1,ambiguous
2917,"Goal! Arsenal 4 (Henry, 7 v Liverpool 2 Henry scores with a simple shot from 6 yards from a pass by Bergkamp to give Arsenal a 2 goal margin after 78 mins.",0,ambiguous
2918,I cant pick the phone right now. Pls send a message,1,none
2919,"K, want us to come by now?",1,ambiguous
2920,Prof: you have passed in all the papers in this sem congrats . . . . Student: Enna kalaachutaarama..!! Prof:???? Gud mrng!,1,none
2921,Life spend with someone for a lifetime may be meaningless but a few moments spent with someone who really love you means more than life itself..,1,ambiguous
2922,Ok lar... Joking wif u oni...,1,easy
2923,You need to get up. Now.,1,none
2924,She told to hr that he want posting in chennai:)because i'm working here:),1,none
2925,Thats cool. I want to please you...,1,easy
2926,Oh ic. I thought you meant mary jane.,1,easy
2927,"Dear Matthew please call 09063440451 from a landline, your complimentary 4*Lux Tenerife holiday or £1000 CASH await collection. ppm150 SAE T&Cs Box334 SK38XH.",0,ambiguous
2928,Sen told that he is going to join his uncle finance in cbe,1,none
2929,Go where n buy? Juz buy when we get there lar.,1,easy
2930,"I guess you could be as good an excuse as any, lol.",1,easy
2931,I want kfc its Tuesday. Only buy 2 meals ONLY 2. No gravy. Only 2 Mark. 2!,1,ambiguous
2932,No you'll just get a headache trying to figure it out. U can trust me to do the math. I promise. O:-),1,easy
2933,"Good FRIENDS CaRE for each Other.. CLoSE Friends UNDERSTaND each Other... and TRUE Friends STaY forever beyond words, beyond time. Gud ni8",1,hard
2934,"For ur chance to win a £250 wkly shopping spree TXT: SHOP to 80878. T's&C's www.txt-2-shop.com custcare 08715705022, 1x150p/wk",0,ambiguous
2935,"Sorry, I'll call later",1,none
2936,Ü eatin later but i'm eatin wif my frens now lei... Ü going home first? ,1,none
2937,"Hmm ok, i'll stay for like an hour cos my eye is really sore!",1,none
2938,"Yeah, we got one lined up for us",1,none
2939,Sry da..jst nw only i came to home..,1,none
2940,Tmr then ü brin lar... Aiya later i come n c lar... Mayb ü neva set properly ü got da help sheet wif ü...,1,easy
2941,"Sounds gd... Haha... Can... Wah, u yan jiu so fast liao...",1,easy
2942,Ok ill tell the company,1,easy
2943,Aiyah ok wat as long as got improve can already wat...,1,easy
2944,K:)k:)good:)study well.,1,easy
2945,"""Hi its Kate it was lovely to see you tonight and ill phone you tomorrow. I got to sing and a guy gave me his card! xxx""",1,none
2946,So wats ur opinion abt him and how abt is character?,1,easy
2947,"Wan2 win a Meet+Greet with Westlife 4 U or a m8? They are currently on what tour? 1)Unbreakable, 2)Untamed, 3)Unkempt. Text 1,2 or 3 to 83049. Cost 50p +std text",0,ambiguous
2948,Okay name ur price as long as its legal! Wen can I pick them up? Y u ave x ams xx,1,easy
2949,"Me not waking up until 4 in the afternoon, sup",1,none
2950,"Free-message: Jamster!Get the crazy frog sound now! For poly text MAD1, for real text MAD2 to 88888. 6 crazy sounds for just 3 GBP/week! 16+only! T&C's apply",0,ambiguous
2951,"Geeeee ... Your internet is really bad today, eh ?",1,none
2952,Aight should I just plan to come up later tonight?,1,none
2953,Ok no problem... Yup i'm going to sch at 4 if i rem correctly...,1,none
2954,I am late. I will be there at,1,easy
2955,"BangBabes Ur order is on the way. U SHOULD receive a Service Msg 2 download UR content. If U do not, GoTo wap. bangb. tv on UR mobile internet/service menu",0,ambiguous
2956,I didnt get anything da,1,none
2957,"We know TAJ MAHAL as symbol of love. But the other lesser known facts 1. Mumtaz was Shahjahan's 4th wife, out of his 7 wifes. 2. Shahjahan killed Mumtaz's husband to marry her. 3. Mumtaz died in her  &lt;#&gt; th delivery. 4. He then married Mumtaz's sister. Question arises where the Hell is the LOVE?:-| -The Great Hari-",1,none
2958,"Kind of. Just missed train cos of asthma attack, nxt one in half hr so driving in. not sure where to park.",1,ambiguous
2959,Oh thanks a lot..i already bought 2 eggs ..,1,easy
2960,Yeah I'll try to scrounge something up,1,easy
2961,"Beautiful Truth against Gravity.. Read carefully: ""Our heart feels light when someone is in it.. But it feels very heavy when someone leaves it.."" GOODMORNING",1,ambiguous
2962,HMV BONUS SPECIAL 500 pounds of genuine HMV vouchers to be won. Just answer 4 easy questions. Play Now! Send HMV to 86688 More info:www.100percent-real.com,0,ambiguous
2963,"Win the newest Harry Potter and the Order of the Phoenix (Book 5) reply HARRY, answer 5 questions - chance to be the first among readers!",0,ambiguous
2964,Finished class where are you.,1,ambiguous
2965,"If you want to mapquest it or something look up ""usf dogwood drive"", that's the tiny street where the parking lot is",1,ambiguous
2966,WHORE YOU ARE UNBELIEVABLE.,1,ambiguous
2967,I don't think he has spatula hands!,1,none
2968,Yes i think so. I am in office but my lap is in room i think thats on for the last few days. I didnt shut that down,1,easy
2969,We tried to contact you re your reply to our offer of 750 mins 150 textand a new video phone call 08002988890 now or reply for free delivery tomorrow,0,ambiguous
2970,Bbq this sat at mine from 6ish. Ur welcome 2 come,1,ambiguous
2971,Yeh. Indians was nice. Tho it did kane me off a bit he he. We shud go out 4 a drink sometime soon. Mite hav 2 go 2 da works 4 a laugh soon. Love Pete x x,1,none
2972,"Aight, text me tonight and we'll see what's up",1,none
2973,"Text82228>> Get more ringtones, logos and games from www.txt82228.com. Questions: info@txt82228.co.uk",0,ambiguous
2974,I dunno they close oredi not... Ü v ma fan...,1,easy
2975,"""For the most sparkling shopping breaks from 45 per person; call 0121 2025050 or visit www.shortbreaks.org.uk""",0,ambiguous
2976,Two teams waiting for some players,1,ambiguous
2977,"Excellent, I'll see what riley's plans are",1,none
2978,No. It's not pride. I'm almost  &lt;#&gt;  years old and shouldn't be takin money from my kid. You're not supposed to have to deal with this stuff. This is grownup stuff--why i don't tell you.,1,none
2979,"Sorry, I can't text &amp; drive coherently, see you in twenty",1,easy
2980,Please ask mummy to call father,1,none
2981,Usually the person is unconscious that's in children but in adults they may just behave abnormally. I.ll call you now,1,none
2982,Sometimes Heart Remembrs someone Very much... Forgets someone soon... Bcoz Heart will not like everyone. But liked ones will be Remembered Everytime... BSLVYL,1,ambiguous
2983,Would you like to see my XXX pics they are so hot they were nearly banned in the uk!,0,ambiguous
2984,"If e timing can, then i go w u lor...",1,easy
2985,"I haven't forgotten you, i might have a couple bucks to send you tomorrow, k? I love ya too",1,ambiguous
2986,Den wat will e schedule b lk on sun?,1,none
2987,Well that must be a pain to catch,1,easy
2988,Hi i won't b ard 4 christmas. But do enjoy n merry x'mas.,1,easy
2989,"Hey babe, sorry i didn't get sooner. Gary can come and fix it cause he thinks he knows what it is but he doesn't go as far a Ptbo and he says it will cost  &lt;#&gt;  bucks. I don't know if it might be cheaper to find someone there ? We don't have any second hand machines at all right now, let me know what you want to do babe",1,none
2990,Otherwise had part time job na-tuition..,1,easy
2991,"Sorry to trouble u again. Can buy 4d for my dad again? 1405, 1680, 1843. All 2 big 1 small, sat n sun. Thanx.",1,ambiguous
2992,Its too late:)but its k.wish you the same.,1,easy
2993,Oooh I got plenty of those!,1,easy
2994,18 days to Euro2004 kickoff! U will be kept informed of all the latest news and results daily. Unsubscribe send GET EURO STOP to 83222.,0,ambiguous
2995,"I'm in a meeting, call me later at",1,easy
2996,"That way transport is less problematic than on sat night. By the way, if u want to ask  n  to join my bday, feel free. But need to know definite nos as booking on fri. ",1,none
2997,Dear umma she called me now :-),1,easy
2998,Whos this am in class:-),1,none
2999,I had a good time too. Its nice to do something a bit different with my weekends for a change. See ya soon,1,easy
3000,Ok no prob... I'll come after lunch then...,1,easy
3001,Joy's father is John. Then John is the ____ of Joy's father. If u ans ths you hav  &lt;#&gt;  IQ. Tis s IAS question try to answer.,1,hard
3002,Aah bless! How's your arm?,1,easy
3003,Aiyo a bit pai seh ü noe... Scared he dun rem who i am then die... Hee... But he become better lookin oredi leh...,1,easy
3004,This is hoping you enjoyed your game yesterday. Sorry i've not been in touch but pls know that you are fondly bein thot off. Have a great week. Abiola,1,easy
3005,All e best 4 ur driving tmr :-),1,none
3006,Noooooooo please. Last thing I need is stress. For once in your life be fair.,1,none
3007,They did't play one day last year know even though they have very good team.. Like india.,1,none
3008,Shhhhh nobody is supposed to know!,1,easy
3009,Guess he wants alone time. We could just show up and watch when they do..,1,easy
3010,Congratulations YOU'VE Won. You're a Winner in our August £1000 Prize Draw. Call 09066660100 NOW. Prize Code 2309.,0,ambiguous
3011,So do you have samus shoulders yet,1,ambiguous
3012,"You have been specially selected to receive a ""3000 award! Call 08712402050 BEFORE the lines close. Cost 10ppm. 16+. T&Cs apply. AG Promo",0,ambiguous
3013,"Hi hope u r both ok, he said he would text and he hasn't, have u seen him, let me down gently please ",1,easy
3014, &lt;#&gt;  in mca. But not conform.,1,easy
3015,Sorry. You never hear unless you book it. One was kinda a joke--thet were really looking for skinny white girls. The other was one line--you can only do so much on camera with that. Something like that they're casting on the look.,1,ambiguous
3016,"Geeee ... I miss you already, you know ? Your all I can think about. Fuck, I can't wait till next year when we will be together ... *loving kiss*",1,none
3017,"Good good, billy mates all gone. Just been jogging, again! Did enjoy concert?",1,none
3018,Ugh just got outta class,1,easy
3019,Gokila is talking with you aha:),1,easy
3020,"Mila, age23, blonde, new in UK. I look sex with UK guys. if u like fun with me. Text MTALK to 69866.18 . 30pp/txt 1st 5free. £1.50 increments. Help08718728876",0,ambiguous
3021,"That's cool he'll be here all night, lemme know when you're around",1,easy
3022,"Dear, take care. I am just reaching home.love u a lot.",1,easy
3023,Not heard from U4 a while. Call 4 rude chat private line 01223585334 to cum. Wan 2C pics of me gettin shagged then text PIX to 8552. 2End send STOP 8552 SAM xxx,0,ambiguous
3024,Just curious because my cuz asked what I was up to,1,none
3025,Wot is u up 2 then bitch?,1,easy
3026,Don't fret. I'll buy the ovulation test strips and send them to you. You wont get them til like march. Can you send me your postal address.u'll be alright.Okay.,1,ambiguous
